# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-01-23 13:35:30 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11023340 LOS PENASQUITOS C NR POWAY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11023340
#            TS   parameter     statistic     Description
#          7755       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	7755_00060_00003	7755_00060_00003_cd
USGS	11023340	2003-05-08	5.79	A
USGS	11023340	2003-05-09	3.96	A
USGS	11023340	2003-05-10	3.41	A
USGS	11023340	2003-05-11	3.12	A
USGS	11023340	2003-05-12	3.01	A
USGS	11023340	2003-05-13	3.28	A
USGS	11023340	2003-05-14	3.29	A
USGS	11023340	2003-05-15	3.12	A
USGS	11023340	2003-05-16	3.01	A
USGS	11023340	2003-05-17	3.45	A
USGS	11023340	2003-05-18	3.06	A
USGS	11023340	2003-05-19	2.94	A
USGS	11023340	2003-05-20	3.17	A
USGS	11023340	2003-05-21	3.08	A
USGS	11023340	2003-05-22	2.96	A
USGS	11023340	2003-05-23	2.78	A
USGS	11023340	2003-05-24	2.78	A
USGS	11023340	2003-05-25	2.83	A
USGS	11023340	2003-05-26	2.82	A
USGS	11023340	2003-05-27	2.82	A
USGS	11023340	2003-05-28	2.58	A
USGS	11023340	2003-05-29	2.60	A
USGS	11023340	2003-05-30	2.48	A
USGS	11023340	2003-05-31	2.65	A
USGS	11023340	2003-06-01	2.55	A
USGS	11023340	2003-06-02	2.52	A
USGS	11023340	2003-06-03	2.47	A
USGS	11023340	2003-06-04	2.58	A
USGS	11023340	2003-06-05	2.37	A
USGS	11023340	2003-06-06	2.41	A
USGS	11023340	2003-06-07	2.62	A
USGS	11023340	2003-06-08	2.86	A
USGS	11023340	2003-06-09	2.86	A
USGS	11023340	2003-06-10	2.68	A
USGS	11023340	2003-06-11	2.31	A
USGS	11023340	2003-06-12	2.03	A
USGS	11023340	2003-06-13	1.98	A
USGS	11023340	2003-06-14	1.94	A
USGS	11023340	2003-06-15	2.08	A
USGS	11023340	2003-06-16	1.90	A
USGS	11023340	2003-06-17	1.79	A
USGS	11023340	2003-06-18	1.90	A
USGS	11023340	2003-06-19	2.09	A
USGS	11023340	2003-06-20	7.31	A
USGS	11023340	2003-06-21	3.95	A
USGS	11023340	2003-06-22	2.29	A
USGS	11023340	2003-06-23	2.65	A
USGS	11023340	2003-06-24	2.24	A
USGS	11023340	2003-06-25	1.93	A
USGS	11023340	2003-06-26	1.97	A
USGS	11023340	2003-06-27	1.94	A
USGS	11023340	2003-06-28	1.90	A
USGS	11023340	2003-06-29	1.92	A
USGS	11023340	2003-06-30	1.86	A
USGS	11023340	2003-07-01	1.86	A
USGS	11023340	2003-07-02	1.86	A
USGS	11023340	2003-07-03	1.87	A
USGS	11023340	2003-07-04	1.88	A
USGS	11023340	2003-07-05	1.90	A
USGS	11023340	2003-07-06	2.15	A
USGS	11023340	2003-07-07	2.44	A
USGS	11023340	2003-07-08	2.08	A
USGS	11023340	2003-07-09	2.11	A
USGS	11023340	2003-07-10	2.22	A
USGS	11023340	2003-07-11	2.16	A
USGS	11023340	2003-07-12	2.79	A
USGS	11023340	2003-07-13	2.79	A
USGS	11023340	2003-07-14	2.85	A
USGS	11023340	2003-07-15	3.00	A
USGS	11023340	2003-07-16	3.44	A
USGS	11023340	2003-07-17	4.31	A
USGS	11023340	2003-07-18	3.84	A
USGS	11023340	2003-07-19	3.54	A
USGS	11023340	2003-07-20	2.96	A
USGS	11023340	2003-07-21	2.34	A
USGS	11023340	2003-07-22	4.55	A
USGS	11023340	2003-07-23	4.21	A
USGS	11023340	2003-07-24	3.25	A
USGS	11023340	2003-07-25	3.58	A
USGS	11023340	2003-07-26	2.38	A
USGS	11023340	2003-07-27	2.19	A
USGS	11023340	2003-07-28	2.61	A
USGS	11023340	2003-07-29	2.92	A
USGS	11023340	2003-07-30	4.96	A
USGS	11023340	2003-07-31	3.39	A
USGS	11023340	2003-08-01	2.28	A
USGS	11023340	2003-08-02	2.22	A
USGS	11023340	2003-08-03	2.06	A
USGS	11023340	2003-08-04	2.11	A
USGS	11023340	2003-08-05	2.47	A
USGS	11023340	2003-08-06	2.46	A
USGS	11023340	2003-08-07	2.64	A
USGS	11023340	2003-08-08	2.45	A
USGS	11023340	2003-08-09	2.01	A
USGS	11023340	2003-08-10	1.76	A
USGS	11023340	2003-08-11	1.83	A
USGS	11023340	2003-08-12	2.24	A
USGS	11023340	2003-08-13	2.17	A
USGS	11023340	2003-08-14	2.05	A
USGS	11023340	2003-08-15	2.31	A
USGS	11023340	2003-08-16	1.95	A
USGS	11023340	2003-08-17	1.87	A
USGS	11023340	2003-08-18	1.95	A
USGS	11023340	2003-08-19	3.03	A
USGS	11023340	2003-08-20	13.2	A
USGS	11023340	2003-08-21	4.64	A
USGS	11023340	2003-08-22	2.67	A
USGS	11023340	2003-08-23	2.67	A
USGS	11023340	2003-08-24	2.20	A
USGS	11023340	2003-08-25	2.23	A
USGS	11023340	2003-08-26	2.65	A
USGS	11023340	2003-08-27	2.21	A
USGS	11023340	2003-08-28	2.28	A
USGS	11023340	2003-08-29	2.34	A
USGS	11023340	2003-08-30	2.37	A
USGS	11023340	2003-08-31	2.44	A
USGS	11023340	2003-09-01	2.18	A
USGS	11023340	2003-09-02	12.1	A
USGS	11023340	2003-09-03	11.2	A
USGS	11023340	2003-09-04	2.81	A
USGS	11023340	2003-09-05	2.50	A
USGS	11023340	2003-09-06	2.37	A
USGS	11023340	2003-09-07	2.08	A
USGS	11023340	2003-09-08	2.76	A
USGS	11023340	2003-09-09	2.40	A
USGS	11023340	2003-09-10	2.29	A
USGS	11023340	2003-09-11	2.42	A
USGS	11023340	2003-09-12	2.73	A
USGS	11023340	2003-09-13	2.90	A
USGS	11023340	2003-09-14	2.54	A
USGS	11023340	2003-09-15	2.73	A
USGS	11023340	2003-09-16	2.70	A
USGS	11023340	2003-09-17	2.52	A
USGS	11023340	2003-09-18	2.44	A
USGS	11023340	2003-09-19	2.53	A
USGS	11023340	2003-09-20	2.48	A
USGS	11023340	2003-09-21	2.40	A
USGS	11023340	2003-09-22	2.51	A
USGS	11023340	2003-09-23	2.81	A
USGS	11023340	2003-09-24	2.64	A
USGS	11023340	2003-09-25	2.63	A
USGS	11023340	2003-09-26	2.69	A
USGS	11023340	2003-09-27	2.54	A
USGS	11023340	2003-09-28	2.53	A
USGS	11023340	2003-09-29	2.64	A
USGS	11023340	2003-09-30	2.58	A
USGS	11023340	2003-10-01	2.35	A
USGS	11023340	2003-10-02	2.40	A
USGS	11023340	2003-10-03	3.03	A
USGS	11023340	2003-10-04	3.10	A
USGS	11023340	2003-10-05	2.78	A
USGS	11023340	2003-10-06	3.02	A
USGS	11023340	2003-10-07	2.91	A
USGS	11023340	2003-10-08	2.91	A
USGS	11023340	2003-10-09	2.76	A
USGS	11023340	2003-10-10	2.98	A
USGS	11023340	2003-10-11	3.04	A
USGS	11023340	2003-10-12	2.74	A
USGS	11023340	2003-10-13	2.76	A
USGS	11023340	2003-10-14	2.80	A
USGS	11023340	2003-10-15	3.11	A
USGS	11023340	2003-10-16	2.36	A
USGS	11023340	2003-10-17	2.42	A
USGS	11023340	2003-10-18	2.31	A
USGS	11023340	2003-10-19	2.25	A
USGS	11023340	2003-10-20	2.19	A
USGS	11023340	2003-10-21	2.18	A
USGS	11023340	2003-10-22	2.11	A
USGS	11023340	2003-10-23	2.26	A
USGS	11023340	2003-10-24	2.31	A
USGS	11023340	2003-10-25	2.30	A
USGS	11023340	2003-10-26	2.21	A
USGS	11023340	2003-10-27	2.58	A
USGS	11023340	2003-10-28	2.97	A
USGS	11023340	2003-10-29	2.67	A
USGS	11023340	2003-10-30	2.85	A
USGS	11023340	2003-10-31	3.17	A
USGS	11023340	2003-11-01	12.1	A
USGS	11023340	2003-11-02	3.60	A
USGS	11023340	2003-11-03	5.24	A
USGS	11023340	2003-11-04	7.43	A
USGS	11023340	2003-11-05	2.72	A
USGS	11023340	2003-11-06	3.38	A
USGS	11023340	2003-11-07	3.36	A
USGS	11023340	2003-11-08	2.73	A
USGS	11023340	2003-11-09	6.21	A
USGS	11023340	2003-11-10	4.91	A
USGS	11023340	2003-11-11	2.71	A
USGS	11023340	2003-11-12	116	A
USGS	11023340	2003-11-13	8.82	A
USGS	11023340	2003-11-14	3.99	A
USGS	11023340	2003-11-15	3.25	A
USGS	11023340	2003-11-16	15.4	A
USGS	11023340	2003-11-17	6.38	A
USGS	11023340	2003-11-18	4.56	A
USGS	11023340	2003-11-19	7.20	A
USGS	11023340	2003-11-20	2.71	A
USGS	11023340	2003-11-21	3.64	A
USGS	11023340	2003-11-22	2.74	A
USGS	11023340	2003-11-23	2.79	A
USGS	11023340	2003-11-24	2.41	A
USGS	11023340	2003-11-25	2.85	A
USGS	11023340	2003-11-26	2.93	A
USGS	11023340	2003-11-27	2.65	A
USGS	11023340	2003-11-28	2.62	A
USGS	11023340	2003-11-29	2.76	A
USGS	11023340	2003-11-30	2.51	A
USGS	11023340	2003-12-01	2.55	A
USGS	11023340	2003-12-02	2.78	A
USGS	11023340	2003-12-03	2.99	A
USGS	11023340	2003-12-04	3.27	A
USGS	11023340	2003-12-05	2.86	A
USGS	11023340	2003-12-06	2.79	A
USGS	11023340	2003-12-07	3.71	A
USGS	11023340	2003-12-08	17.2	A
USGS	11023340	2003-12-09	3.82	A
USGS	11023340	2003-12-10	2.77	A
USGS	11023340	2003-12-11	8.18	A
USGS	11023340	2003-12-12	10.6	A
USGS	11023340	2003-12-13	3.39	A
USGS	11023340	2003-12-14	2.74	A
USGS	11023340	2003-12-15	3.13	A
USGS	11023340	2003-12-16	3.14	A
USGS	11023340	2003-12-17	2.68	A
USGS	11023340	2003-12-18	2.77	A
USGS	11023340	2003-12-19	2.99	A
USGS	11023340	2003-12-20	3.16	A
USGS	11023340	2003-12-21	3.23	A
USGS	11023340	2003-12-22	3.03	A
USGS	11023340	2003-12-23	3.57	A
USGS	11023340	2003-12-24	3.88	A
USGS	11023340	2003-12-25	106	A
USGS	11023340	2003-12-26	53.4	A
USGS	11023340	2003-12-27	7.20	A
USGS	11023340	2003-12-28	5.12	A
USGS	11023340	2003-12-29	4.73	A
USGS	11023340	2003-12-30	4.65	A
USGS	11023340	2003-12-31	4.30	A
USGS	11023340	2004-01-01	4.09	A
USGS	11023340	2004-01-02	9.85	A
USGS	11023340	2004-01-03	38.6	A
USGS	11023340	2004-01-04	6.16	A
USGS	11023340	2004-01-05	4.72	A
USGS	11023340	2004-01-06	4.67	A
USGS	11023340	2004-01-07	4.62	A
USGS	11023340	2004-01-08	4.31	A
USGS	11023340	2004-01-09	4.18	A
USGS	11023340	2004-01-10	4.24	A
USGS	11023340	2004-01-11	4.65	A
USGS	11023340	2004-01-12	4.18	A
USGS	11023340	2004-01-13	4.31	A
USGS	11023340	2004-01-14	4.25	A
USGS	11023340	2004-01-15	4.29	A
USGS	11023340	2004-01-16	4.47	A
USGS	11023340	2004-01-17	4.59	A
USGS	11023340	2004-01-18	4.08	A
USGS	11023340	2004-01-19	4.21	A
USGS	11023340	2004-01-20	4.32	A
USGS	11023340	2004-01-21	4.81	A
USGS	11023340	2004-01-22	4.28	A
USGS	11023340	2004-01-23	4.30	A
USGS	11023340	2004-01-24	4.20	A
USGS	11023340	2004-01-25	7.10	A
USGS	11023340	2004-01-26	4.73	A
USGS	11023340	2004-01-27	4.49	A
USGS	11023340	2004-01-28	5.72	A
USGS	11023340	2004-01-29	4.80	A
USGS	11023340	2004-01-30	4.48	A
USGS	11023340	2004-01-31	4.37	A
USGS	11023340	2004-02-01	4.00	A
USGS	11023340	2004-02-02	6.42	A
USGS	11023340	2004-02-03	141	A
USGS	11023340	2004-02-04	36.9	A
USGS	11023340	2004-02-05	5.60	A
USGS	11023340	2004-02-06	3.79	A
USGS	11023340	2004-02-07	3.15	A
USGS	11023340	2004-02-08	2.86	A
USGS	11023340	2004-02-09	2.95	A
USGS	11023340	2004-02-10	2.75	A
USGS	11023340	2004-02-11	2.86	A
USGS	11023340	2004-02-12	2.59	A
USGS	11023340	2004-02-13	2.68	A
USGS	11023340	2004-02-14	2.63	A
USGS	11023340	2004-02-15	2.50	A
USGS	11023340	2004-02-16	2.47	A
USGS	11023340	2004-02-17	2.66	A
USGS	11023340	2004-02-18	62.4	A
USGS	11023340	2004-02-19	31.1	A
USGS	11023340	2004-02-20	4.61	A
USGS	11023340	2004-02-21	3.67	A
USGS	11023340	2004-02-22	222	A
USGS	11023340	2004-02-23	318	A
USGS	11023340	2004-02-24	19.3	A
USGS	11023340	2004-02-25	7.98	A
USGS	11023340	2004-02-26	188	A
USGS	11023340	2004-02-27	21.2	A
USGS	11023340	2004-02-28	8.64	A
USGS	11023340	2004-02-29	5.63	A
USGS	11023340	2004-03-01	4.74	A
USGS	11023340	2004-03-02	88.2	A
USGS	11023340	2004-03-03	11.7	A
USGS	11023340	2004-03-04	6.41	A
USGS	11023340	2004-03-05	5.81	A
USGS	11023340	2004-03-06	4.41	A
USGS	11023340	2004-03-07	4.20	A
USGS	11023340	2004-03-08	3.74	A
USGS	11023340	2004-03-09	3.76	A
USGS	11023340	2004-03-10	3.74	A
USGS	11023340	2004-03-11	3.65	A
USGS	11023340	2004-03-12	3.77	A
USGS	11023340	2004-03-13	3.78	A
USGS	11023340	2004-03-14	3.56	A
USGS	11023340	2004-03-15	3.52	A
USGS	11023340	2004-03-16	3.59	A
USGS	11023340	2004-03-17	3.52	A
USGS	11023340	2004-03-18	3.49	A
USGS	11023340	2004-03-19	3.73	A
USGS	11023340	2004-03-20	3.46	A
USGS	11023340	2004-03-21	3.39	A
USGS	11023340	2004-03-22	3.94	A
USGS	11023340	2004-03-23	3.70	A
USGS	11023340	2004-03-24	3.56	A
USGS	11023340	2004-03-25	3.36	A
USGS	11023340	2004-03-26	3.98	A
USGS	11023340	2004-03-27	3.67	A
USGS	11023340	2004-03-28	3.34	A
USGS	11023340	2004-03-29	3.20	A
USGS	11023340	2004-03-30	3.44	A
USGS	11023340	2004-03-31	3.59	A
USGS	11023340	2004-04-01	14.9	A
USGS	11023340	2004-04-02	78.7	A
USGS	11023340	2004-04-03	17.1	A
USGS	11023340	2004-04-04	5.28	A
USGS	11023340	2004-04-05	4.37	A
USGS	11023340	2004-04-06	5.31	A
USGS	11023340	2004-04-07	6.04	A
USGS	11023340	2004-04-08	13.0	A
USGS	11023340	2004-04-09	7.21	A
USGS	11023340	2004-04-10	3.23	A
USGS	11023340	2004-04-11	2.94	A
USGS	11023340	2004-04-12	2.90	A
USGS	11023340	2004-04-13	2.98	A
USGS	11023340	2004-04-14	2.99	A
USGS	11023340	2004-04-15	3.44	A
USGS	11023340	2004-04-16	3.10	A
USGS	11023340	2004-04-17	35.4	A
USGS	11023340	2004-04-18	12.3	A
USGS	11023340	2004-04-19	3.92	A
USGS	11023340	2004-04-20	3.15	A
USGS	11023340	2004-04-21	2.71	A
USGS	11023340	2004-04-22	2.61	A
USGS	11023340	2004-04-23	2.62	A
USGS	11023340	2004-04-24	2.36	A
USGS	11023340	2004-04-25	2.28	A
USGS	11023340	2004-04-26	2.34	A
USGS	11023340	2004-04-27	2.17	A
USGS	11023340	2004-04-28	2.31	A
USGS	11023340	2004-04-29	2.41	A
USGS	11023340	2004-04-30	2.54	A
USGS	11023340	2004-05-01	2.67	A
USGS	11023340	2004-05-02	2.21	A
USGS	11023340	2004-05-03	1.96	A
USGS	11023340	2004-05-04	1.95	A
USGS	11023340	2004-05-05	2.01	A
USGS	11023340	2004-05-06	2.05	A
USGS	11023340	2004-05-07	2.11	A
USGS	11023340	2004-05-08	2.08	A
USGS	11023340	2004-05-09	2.24	A
USGS	11023340	2004-05-10	2.18	A
USGS	11023340	2004-05-11	2.29	A
USGS	11023340	2004-05-12	2.33	A
USGS	11023340	2004-05-13	2.38	A
USGS	11023340	2004-05-14	2.45	A
USGS	11023340	2004-05-15	2.47	A
USGS	11023340	2004-05-16	2.43	A
USGS	11023340	2004-05-17	2.44	A
USGS	11023340	2004-05-18	2.57	A
USGS	11023340	2004-05-19	2.73	A
USGS	11023340	2004-05-20	2.93	A
USGS	11023340	2004-05-21	2.82	A
USGS	11023340	2004-05-22	2.87	A
USGS	11023340	2004-05-23	2.81	A
USGS	11023340	2004-05-24	2.88	A
USGS	11023340	2004-05-25	2.93	A
USGS	11023340	2004-05-26	3.18	A
USGS	11023340	2004-05-27	3.04	A
USGS	11023340	2004-05-28	3.26	A
USGS	11023340	2004-05-29	3.48	A
USGS	11023340	2004-05-30	2.95	A
USGS	11023340	2004-05-31	3.05	A
USGS	11023340	2004-06-01	2.85	A
USGS	11023340	2004-06-02	2.79	A
USGS	11023340	2004-06-03	2.71	A
USGS	11023340	2004-06-04	2.73	A
USGS	11023340	2004-06-05	2.57	A
USGS	11023340	2004-06-06	2.36	A
USGS	11023340	2004-06-07	2.51	A
USGS	11023340	2004-06-08	2.83	A
USGS	11023340	2004-06-09	2.58	A
USGS	11023340	2004-06-10	2.41	A
USGS	11023340	2004-06-11	2.50	A
USGS	11023340	2004-06-12	2.29	A
USGS	11023340	2004-06-13	1.91	A
USGS	11023340	2004-06-14	1.93	A
USGS	11023340	2004-06-15	2.09	A
USGS	11023340	2004-06-16	2.20	A
USGS	11023340	2004-06-17	2.31	A
USGS	11023340	2004-06-18	2.46	A
USGS	11023340	2004-06-19	2.42	A
USGS	11023340	2004-06-20	2.64	A
USGS	11023340	2004-06-21	2.75	A
USGS	11023340	2004-06-22	2.68	A
USGS	11023340	2004-06-23	2.63	A
USGS	11023340	2004-06-24	2.50	A
USGS	11023340	2004-06-25	2.34	A
USGS	11023340	2004-06-26	2.14	A
USGS	11023340	2004-06-27	1.95	A
USGS	11023340	2004-06-28	2.09	A
USGS	11023340	2004-06-29	2.21	A
USGS	11023340	2004-06-30	2.23	A
USGS	11023340	2004-07-01	2.20	A
USGS	11023340	2004-07-02	2.31	A
USGS	11023340	2004-07-03	2.30	A
USGS	11023340	2004-07-04	1.93	A
USGS	11023340	2004-07-05	1.84	A
USGS	11023340	2004-07-06	2.35	A
USGS	11023340	2004-07-07	2.63	A
USGS	11023340	2004-07-08	2.38	A
USGS	11023340	2004-07-09	2.28	A
USGS	11023340	2004-07-10	2.05	A
USGS	11023340	2004-07-11	1.82	A
USGS	11023340	2004-07-12	2.95	A
USGS	11023340	2004-07-13	1.73	A
USGS	11023340	2004-07-14	1.64	A
USGS	11023340	2004-07-15	1.64	A
USGS	11023340	2004-07-16	1.68	A
USGS	11023340	2004-07-17	1.60	A
USGS	11023340	2004-07-18	1.50	A
USGS	11023340	2004-07-19	1.57	A
USGS	11023340	2004-07-20	1.64	A
USGS	11023340	2004-07-21	1.67	A
USGS	11023340	2004-07-22	1.79	A
USGS	11023340	2004-07-23	2.00	A
USGS	11023340	2004-07-24	1.90	A
USGS	11023340	2004-07-25	1.79	A
USGS	11023340	2004-07-26	1.88	A
USGS	11023340	2004-07-27	1.61	A
USGS	11023340	2004-07-28	1.75	A
USGS	11023340	2004-07-29	1.89	A
USGS	11023340	2004-07-30	1.97	A
USGS	11023340	2004-07-31	1.98	A
USGS	11023340	2004-08-01	2.16	A
USGS	11023340	2004-08-02	1.97	A
USGS	11023340	2004-08-03	1.83	A
USGS	11023340	2004-08-04	2.25	A
USGS	11023340	2004-08-05	2.17	A
USGS	11023340	2004-08-06	2.34	A
USGS	11023340	2004-08-07	2.43	A
USGS	11023340	2004-08-08	1.94	A
USGS	11023340	2004-08-09	1.96	A
USGS	11023340	2004-08-10	1.95	A
USGS	11023340	2004-08-11	2.12	A
USGS	11023340	2004-08-12	2.15	A
USGS	11023340	2004-08-13	2.19	A
USGS	11023340	2004-08-14	2.12	A
USGS	11023340	2004-08-15	2.14	A
USGS	11023340	2004-08-16	2.30	A
USGS	11023340	2004-08-17	2.03	A
USGS	11023340	2004-08-18	2.35	A
USGS	11023340	2004-08-19	2.16	A
USGS	11023340	2004-08-20	2.34	A
USGS	11023340	2004-08-21	2.31	A
USGS	11023340	2004-08-22	2.03	A
USGS	11023340	2004-08-23	2.06	A
USGS	11023340	2004-08-24	2.10	A
USGS	11023340	2004-08-25	2.09	A
USGS	11023340	2004-08-26	2.09	A
USGS	11023340	2004-08-27	2.16	A
USGS	11023340	2004-08-28	2.08	A
USGS	11023340	2004-08-29	2.03	A
USGS	11023340	2004-08-30	2.42	A
USGS	11023340	2004-08-31	2.35	A
USGS	11023340	2004-09-01	2.44	A
USGS	11023340	2004-09-02	2.42	A
USGS	11023340	2004-09-03	2.16	A
USGS	11023340	2004-09-04	1.91	A
USGS	11023340	2004-09-05	1.60	A
USGS	11023340	2004-09-06	1.61	A
USGS	11023340	2004-09-07	1.85	A
USGS	11023340	2004-09-08	2.00	A
USGS	11023340	2004-09-09	2.35	A
USGS	11023340	2004-09-10	2.31	A
USGS	11023340	2004-09-11	2.13	A
USGS	11023340	2004-09-12	2.23	A
USGS	11023340	2004-09-13	2.63	A
USGS	11023340	2004-09-14	2.30	A
USGS	11023340	2004-09-15	2.24	A
USGS	11023340	2004-09-16	2.30	A
USGS	11023340	2004-09-17	2.48	A
USGS	11023340	2004-09-18	6.91	A
USGS	11023340	2004-09-19	7.25	A
USGS	11023340	2004-09-20	2.86	A
USGS	11023340	2004-09-21	2.03	A
USGS	11023340	2004-09-22	2.62	A
USGS	11023340	2004-09-23	2.45	A
USGS	11023340	2004-09-24	2.09	A
USGS	11023340	2004-09-25	1.87	A
USGS	11023340	2004-09-26	2.10	A
USGS	11023340	2004-09-27	1.98	A
USGS	11023340	2004-09-28	2.00	A
USGS	11023340	2004-09-29	1.99	A
USGS	11023340	2004-09-30	1.61	A
USGS	11023340	2004-10-01	1.69	A
USGS	11023340	2004-10-02	1.89	A
USGS	11023340	2004-10-03	1.67	A
USGS	11023340	2004-10-04	1.84	A
USGS	11023340	2004-10-05	1.86	A
USGS	11023340	2004-10-06	2.01	A
USGS	11023340	2004-10-07	1.93	A
USGS	11023340	2004-10-08	1.89	A
USGS	11023340	2004-10-09	1.78	A
USGS	11023340	2004-10-10	1.71	A
USGS	11023340	2004-10-11	1.89	A
USGS	11023340	2004-10-12	1.98	A
USGS	11023340	2004-10-13	2.05	A
USGS	11023340	2004-10-14	1.89	A
USGS	11023340	2004-10-15	1.93	A
USGS	11023340	2004-10-16	1.94	A
USGS	11023340	2004-10-17	60.1	A
USGS	11023340	2004-10-18	83.4	A
USGS	11023340	2004-10-19	214	A
USGS	11023340	2004-10-20	366	A
USGS	11023340	2004-10-21	71.5	A
USGS	11023340	2004-10-22	20.6	A
USGS	11023340	2004-10-23	15.9	A
USGS	11023340	2004-10-24	8.09	A
USGS	11023340	2004-10-25	6.06	A
USGS	11023340	2004-10-26	5.37	A
USGS	11023340	2004-10-27	762	A
USGS	11023340	2004-10-28	62.9	A
USGS	11023340	2004-10-29	23.1	A
USGS	11023340	2004-10-30	15.4	A
USGS	11023340	2004-10-31	12.2	A
USGS	11023340	2004-11-01	13.0	A
USGS	11023340	2004-11-02	11.7	A
USGS	11023340	2004-11-03	8.17	A
USGS	11023340	2004-11-04	7.52	A
USGS	11023340	2004-11-05	6.73	A
USGS	11023340	2004-11-06	6.40	A
USGS	11023340	2004-11-07	6.68	A
USGS	11023340	2004-11-08	33.7	A
USGS	11023340	2004-11-09	18.9	A
USGS	11023340	2004-11-10	9.21	A
USGS	11023340	2004-11-11	6.81	A
USGS	11023340	2004-11-12	6.26	A
USGS	11023340	2004-11-13	6.45	A
USGS	11023340	2004-11-14	5.88	A
USGS	11023340	2004-11-15	5.56	A
USGS	11023340	2004-11-16	6.33	A
USGS	11023340	2004-11-17	6.68	A
USGS	11023340	2004-11-18	5.46	A
USGS	11023340	2004-11-19	6.86	A
USGS	11023340	2004-11-20	5.55	A
USGS	11023340	2004-11-21	75.7	A
USGS	11023340	2004-11-22	15.8	A
USGS	11023340	2004-11-23	6.68	A
USGS	11023340	2004-11-24	4.86	A
USGS	11023340	2004-11-25	4.20	A
USGS	11023340	2004-11-26	4.03	A
USGS	11023340	2004-11-27	12.2	A
USGS	11023340	2004-11-28	35.1	A
USGS	11023340	2004-11-29	6.41	A
USGS	11023340	2004-11-30	8.89	A
USGS	11023340	2004-12-01	6.15	A
USGS	11023340	2004-12-02	4.02	A
USGS	11023340	2004-12-03	3.88	A
USGS	11023340	2004-12-04	11.4	A
USGS	11023340	2004-12-05	54.2	A
USGS	11023340	2004-12-06	16.4	A
USGS	11023340	2004-12-07	7.11	A
USGS	11023340	2004-12-08	11.0	A
USGS	11023340	2004-12-09	5.63	A
USGS	11023340	2004-12-10	4.53	A
USGS	11023340	2004-12-11	4.25	A
USGS	11023340	2004-12-12	5.94	A
USGS	11023340	2004-12-13	3.99	A
USGS	11023340	2004-12-14	3.94	A
USGS	11023340	2004-12-15	4.02	A
USGS	11023340	2004-12-16	3.79	A
USGS	11023340	2004-12-17	3.91	A
USGS	11023340	2004-12-18	4.02	A
USGS	11023340	2004-12-19	4.14	A
USGS	11023340	2004-12-20	4.28	A
USGS	11023340	2004-12-21	4.54	A
USGS	11023340	2004-12-22	4.46	A
USGS	11023340	2004-12-23	4.29	A
USGS	11023340	2004-12-24	4.18	A
USGS	11023340	2004-12-25	4.18	A
USGS	11023340	2004-12-26	4.51	A
USGS	11023340	2004-12-27	4.83	A
USGS	11023340	2004-12-28	207	A
USGS	11023340	2004-12-29	772	A
USGS	11023340	2004-12-30	44.9	A
USGS	11023340	2004-12-31	63.5	A
USGS	11023340	2005-01-01	39.1	A
USGS	11023340	2005-01-02	21.1	A
USGS	11023340	2005-01-03	230	A
USGS	11023340	2005-01-04	186	A
USGS	11023340	2005-01-05	52.6	A
USGS	11023340	2005-01-06	34.8	A
USGS	11023340	2005-01-07	182	A
USGS	11023340	2005-01-08	128	A
USGS	11023340	2005-01-09	606	A
USGS	11023340	2005-01-10	449	A
USGS	11023340	2005-01-11	1200	A
USGS	11023340	2005-01-12	133	A
USGS	11023340	2005-01-13	70.3	A
USGS	11023340	2005-01-14	52.7	A
USGS	11023340	2005-01-15	39.8	A
USGS	11023340	2005-01-16	30.9	A
USGS	11023340	2005-01-17	26.8	A
USGS	11023340	2005-01-18	23.3	A
USGS	11023340	2005-01-19	21.5	A
USGS	11023340	2005-01-20	19.4	A
USGS	11023340	2005-01-21	18.2	A
USGS	11023340	2005-01-22	17.3	A
USGS	11023340	2005-01-23	15.7	A
USGS	11023340	2005-01-24	15.1	A
USGS	11023340	2005-01-25	14.4	A
USGS	11023340	2005-01-26	21.3	A
USGS	11023340	2005-01-27	28.1	A
USGS	11023340	2005-01-28	72.4	A
USGS	11023340	2005-01-29	34.0	A
USGS	11023340	2005-01-30	17.3	A
USGS	11023340	2005-01-31	16.8	A
USGS	11023340	2005-02-01	15.6	A
USGS	11023340	2005-02-02	11.9	A
USGS	11023340	2005-02-03	10.7	A
USGS	11023340	2005-02-04	10.2	A
USGS	11023340	2005-02-05	9.89	A
USGS	11023340	2005-02-06	13.2	A
USGS	11023340	2005-02-07	11.6	A
USGS	11023340	2005-02-08	9.37	A
